statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo,season
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 1, 'minutes': 111, 'number': None, 'position': 'Defender', 'rating': '7.300000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 7}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 5, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': 3, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 475, 'name': 'Paulista - A1', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/475.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 3, 'lineups': 2, 'minutes': 171, 'number': None, 'position': 'Defender', 'rating': '6.833333', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 12}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 119, 'key': 2, 'accuracy': None}, 'tackles': {'total': 3, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 17, 'won': 12}, 'dribbles': {'attempts': 7, 'success': 5, 'past': None}, 'fouls': {'drawn': 3, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 2, 'lineups': 1, 'minutes': 54, 'number': None, 'position': 'Defender', 'rating': '6.450000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 3}, 'shots': {'total': 1, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 39, 'key': 1, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 5, 'won': 3}, 'dribbles': {'attempts': 2, 'success': 2, 'past': None}, 'fouls': {'drawn': None, 'committed': 2}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",374,João Pedro,João Pedro,Maturano dos Santos,29,1996-11-15,Presidente Bernardes,Brazil,Brazil,179,71,False,https://media.api-sports.io/football/players/374.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 16, 'lineups': 10, 'minutes': 795, 'number': None, 'position': 'Midfielder', 'rating': '6.721428', 'captain': False}, 'substitutes': {'in': 6, 'out': 9, 'bench': 6}, 'shots': {'total': 4, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 427, 'key': 15, 'accuracy': None}, 'tackles': {'total': 5, 'blocks': 3, 'interceptions': 10}, 'duels': {'total': 51, 'won': 17}, 'dribbles': {'attempts': 6, 'success': 4, 'past': None}, 'fouls': {'drawn': 6, 'committed': 9}, 'cards': {'yellow': 4, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 3, 'lineups': 2, 'minutes': 148, 'number': None, 'position': 'Midfielder', 'rating': '6.500000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 61, 'key': None, 'accuracy': None}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': None}, 'duels': {'total': 6, 'won': 2}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 7, 'lineups': 6, 'minutes': 449, 'number': None, 'position': 'Midfielder', 'rating': '7.071428', 'captain': False}, 'substitutes': {'in': 1, 'out': 3, 'bench': 1}, 'shots': {'total': 5, 'on': 2}, 'goals': {'total': 2, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 296, 'key': 3, 'accuracy': None}, 'tackles': {'total': 10, 'blocks': None, 'interceptions': 5}, 'duels': {'total': 49, 'won': 25}, 'dribbles': {'attempts': 6, 'success': 4, 'past': None}, 'fouls': {'drawn': 2, 'committed': 7}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",687,Maycon,Maycon,de Andrade Barberan,28,1997-07-15,São Paulo,Brazil,Brazil,173,71,False,https://media.api-sports.io/football/players/687.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 18, 'lineups': 16, 'minutes': 1306, 'number': None, 'position': 'Midfielder', 'rating': '6.961111', 'captain': False}, 'substitutes': {'in': 2, 'out': 6, 'bench': 2}, 'shots': {'total': 18, 'on': 4}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 987, 'key': 5, 'accuracy': 48}, 'tackles': {'total': 36, 'blocks': 11, 'interceptions': 18}, 'duels': {'total': 127, 'won': 65}, 'dribbles': {'attempts': 7, 'success': 4, 'past': None}, 'fouls': {'drawn': 12, 'committed': 17}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 6, 'lineups': 5, 'minutes': 463, 'number': None, 'position': 'Midfielder', 'rating': '6.950000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 1}, 'shots': {'total': 5, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 284, 'key': 3, 'accuracy': 41}, 'tackles': {'total': 16, 'blocks': 1, 'interceptions': 6}, 'duels': {'total': 38, 'won': 20}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 7}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 2, 'lineups': 1, 'minutes': 118, 'number': None, 'position': 'Midfielder', 'rating': '6.950000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 1}, 'shots': {'total': 2, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 75, 'key': 2, 'accuracy': None}, 'tackles': {'total': 6, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 19, 'won': 11}, 'dribbles': {'attempts': 4, 'success': 2, 'past': None}, 'fouls': {'drawn': None, 'committed': 4}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",6725,F. Vera,Fausto Mariano,Vera,25,2000-03-26,Hurlingham,Argentina,Argentina,179,72,False,https://media.api-sports.io/football/players/6725.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 475, 'name': 'Paulista - A1', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/475.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 7}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 8}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 1, 'minutes': 142, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 1, 'lineups': 1, 'minutes': 90, 'number': None, 'position': 'Goalkeeper', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 3}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 1, 'assists': None, 'saves': 2}, 'passes': {'total': 7, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",9692,Ivan,Ivan,Quaresma da Silva,28,1997-02-07,Rio das Pedras,Brazil,Brazil,192,86,False,https://media.api-sports.io/football/players/9692.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 20, 'lineups': 15, 'minutes': 1451, 'number': None, 'position': 'Attacker', 'rating': '6.875000', 'captain': False}, 'substitutes': {'in': 5, 'out': 2, 'bench': 5}, 'shots': {'total': 35, 'on': 20}, 'goals': {'total': 8, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 369, 'key': 17, 'accuracy': None}, 'tackles': {'total': 12, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 216, 'won': 90}, 'dribbles': {'attempts': 29, 'success': 7, 'past': None}, 'fouls': {'drawn': 33, 'committed': 26}, 'cards': {'yellow': 3, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 6, 'lineups': 6, 'minutes': 530, 'number': None, 'position': 'Attacker', 'rating': '7.333333', 'captain': False}, 'substitutes': {'in': 0, 'out': 3, 'bench': 0}, 'shots': {'total': 12, 'on': 7}, 'goals': {'total': 3, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 130, 'key': 7, 'accuracy': None}, 'tackles': {'total': 3, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 62, 'won': 21}, 'dribbles': {'attempts': 8, 'success': 5, 'past': None}, 'fouls': {'drawn': 6, 'committed': 14}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 2, 'lineups': 2, 'minutes': 149, 'number': None, 'position': 'Attacker', 'rating': '6.500000', 'captain': False}, 'substitutes': {'in': 0, 'out': 1, 'bench': 0}, 'shots': {'total': 1, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 48, 'key': 2, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 18, 'won': 6}, 'dribbles': {'attempts': 6, 'success': 1, 'past': None}, 'fouls': {'drawn': None, 'committed': 3}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10007,Yuri Alberto,Yuri Alberto,Monteiro da Silva,24,2001-03-18,São José dos Campos,Brazil,Brazil,183,78,False,https://media.api-sports.io/football/players/10007.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 475, 'name': 'Paulista - A1', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/475.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 12, 'lineups': 12, 'minutes': 1080, 'number': None, 'position': 'Goalkeeper', 'rating': '7.200000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 9, 'assists': None, 'saves': 34}, 'passes': {'total': 209, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 4, 'won': 4}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 34, 'lineups': 34, 'minutes': 3060, 'number': None, 'position': 'Goalkeeper', 'rating': '7.186666', 'captain': False}, 'substitutes': {'in': 0, 'out': 1, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 26, 'assists': None, 'saves': 95}, 'passes': {'total': 706, 'key': None, 'accuracy': None}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 19, 'won': 19}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 6, 'committed': None}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 9, 'lineups': 9, 'minutes': 758, 'number': None, 'position': 'Goalkeeper', 'rating': '7.037500', 'captain': False}, 'substitutes': {'in': 0, 'out': 1, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 7, 'assists': None, 'saves': 21}, 'passes': {'total': 157, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 3, 'won': 2}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 1}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 9, 'lineups': 9, 'minutes': 810, 'number': None, 'position': 'Goalkeeper', 'rating': '7.300000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 6, 'assists': None, 'saves': 29}, 'passes': {'total': 202, 'key': None, 'accuracy': None}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': None}, 'duels': {'total': 5, 'won': 4}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 1}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",10229,Cássio,Cássio,Ramos,38,1987-06-06,Veranópolis,Brazil,Brazil,195,92,False,https://media.api-sports.io/football/players/10229.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 475, 'name': 'Paulista - A1', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/475.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 7, 'number': None, 'position': 'Midfielder', 'rating': '6.900000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 3}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 16, 'key': None, 'accuracy': None}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 1, 'won': 1}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10247,Gabriel,Gabriel,Girotto Franco,33,1992-07-10,Campinas,Brazil,Brazil,171,72,False,https://media.api-sports.io/football/players/10247.png,2022
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 25, 'lineups': 23, 'minutes': 2048, 'number': None, 'position': 'Defender', 'rating': '6.985714', 'captain': False}, 'substitutes': {'in': 2, 'out': 3, 'bench': 10}, 'shots': {'total': 13, 'on': 5}, 'goals': {'total': 0, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 954, 'key': 4, 'accuracy': None}, 'tackles': {'total': 22, 'blocks': 20, 'interceptions': 23}, 'duels': {'total': 128, 'won': 82}, 'dribbles': {'attempts': 5, 'success': 2, 'past': None}, 'fouls': {'drawn': 5, 'committed': 10}, 'cards': {'yellow': 4, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 475, 'name': 'Paulista - A1', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/475.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 12, 'lineups': 12, 'minutes': 1080, 'number': None, 'position': 'Defender', 'rating': '7.177777', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': 8, 'on': 3}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 602, 'key': None, 'accuracy': 63}, 'tackles': {'total': 10, 'blocks': 7, 'interceptions': 16}, 'duels': {'total': 44, 'won': 28}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 6}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 73, 'name': 'Copa Do Brasil', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/73.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 8, 'lineups': 8, 'minutes': 720, 'number': None, 'position': 'Defender', 'rating': '7.100000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': 3, 'on': 2}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 296, 'key': 1, 'accuracy': None}, 'tackles': {'total': 10, 'blocks': 7, 'interceptions': 9}, 'duels': {'total': 33, 'won': 21}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 3}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 13, 'name': 'CONMEBOL Libertadores', 'country': 'World', 'logo': 'https://media.api-sports.io/football/leagues/13.png', 'flag': None, 'season': 2022}, 'games': {'appearences': 6, 'lineups': 3, 'minutes': 337, 'number': None, 'position': 'Defender', 'rating': '6.966666', 'captain': False}, 'substitutes': {'in': 3, 'out': 0, 'bench': 5}, 'shots': {'total': 3, 'on': 2}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 215, 'key': 1, 'accuracy': None}, 'tackles': {'total': 4, 'blocks': 3, 'interceptions': 4}, 'duels': {'total': 40, 'won': 30}, 'dribbles': {'attempts': 2, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 3}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",12744,Gil,Carlos Gilberto,do Nascimento Silva,38,1987-06-12,Campos dos Goytacazes,Brazil,Brazil,192,87,False,https://media.api-sports.io/football/players/12744.png,2022
